"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"29","GOTERM_BP_FAT","GO:0046034~ATP metabolic process","47","4.761904762","7.13E-19","PFKFB2, ATP5S, NDUFB9, UQCRB, NDUFA10, MPI, ATP5K, ATP5C1, ATP1A2, AK4, ATP5G3, COX7C, ATP5G1, ENO3, COX6A2, HK2, ATP5L, LDHD, CYC1, NDUFV2, IER3, GM10250, COX8B, BDNF, ENTPD5, PGAM2, STAT3, CHCHD10, BPGM, DNAJC15, ATP5F1, COQ7, GCK, PINK1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, OGDH, CYCS, PPARA, ALDOA, DLD, PFKM, SLC25A33, SLC25A13","849","208","17911","4.767016626","4.58E-15","4.16E-16","3.97E-16","No"
"30","GOTERM_BP_FAT","GO:0009167~purine ribonucleoside monophosphate metabolic process","50","5.06585613","8.42E-19","MPI, NDUFA10, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, IER3, GM10250, COX8B, ENTPD5, PGAM2, BPGM, ATP5F1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, ATP5L, NT5E, LDHD, CYC1, NDUFV2, BDNF, STAT3, CHCHD10, DNAJC15, COQ7, GCK, PINK1, OGDH, CYCS, SLC25A33, PFKM","849","236","17911","4.4696153","5.40E-15","4.50E-16","4.30E-16","No"
"31","GOTERM_BP_FAT","GO:0045333~cellular respiration","40","4.052684904","2.30E-18","NDUFB9, UQCRB, NDUFA10, ETFDH, DLST, OGDHL, COX7C, COX6A2, DLAT, CYC1, NDUFV2, IDH3A, COX8B, PDHA1, MDH1, BDNF, BNIP3, DNAJC15, SOD2, SDHB, COQ10B, COQ7, COQ10A, CS, PINK1, NR4A3, SUCLA2, SDHAF2, NDUFS6, LYRM5, TRPV4, CAT, GPD1, UQCRC1, OGDH, CYCS, SUCLG1, MTFR1, DLD, SLC25A13","849","154","17911","5.479632264","1.48E-14","1.13E-15","1.08E-15","No"
"32","GOTERM_BP_FAT","GO:1901657~glycosyl compound metabolic process","61","6.180344478","2.97E-18","PANK4, MPI, AMD1, NDUFA10, APIP, ATP5C1, AKR1B3, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, HK2, NUDT4, AKR7A5, NUDT18, ENPP4, IER3, GM10250, COX8B, ENTPD5, PGAM2, BPGM, ATP5F1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, CBR4, BDNF, FUCA2, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, NT5C1A, OGDH, CYCS, SLC25A33, PFKM","849","353","17911","3.645585375","1.90E-14","1.36E-15","1.30E-15","No"
"33","GOTERM_BP_FAT","GO:0009119~ribonucleoside metabolic process","57","5.775075988","3.70E-18","PANK4, MPI, AMD1, NDUFA10, APIP, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, HK2, NUDT4, NUDT18, ENPP4, IER3, GM10250, COX8B, ENTPD5, PGAM2, BPGM, ATP5F1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, BDNF, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, NT5C1A, OGDH, CYCS, SLC25A33, PFKM","849","313","17911","3.841869969","2.37E-14","1.58E-15","1.51E-15","No"
"34","GOTERM_BP_FAT","GO:0055086~nucleobase-containing small molecule metabolic process","87","8.814589666","4.05E-18","PANK4, GDA, MPI, AMD1, NDUFA10, APIP, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, AQP1, NAMPT, ME1, PDE4A, NUDT18, AOX1, ENPP4, DLAT, IER3, IDH3A, GM10250, CBR2, PDHX, COX8B, DCXR, ENTPD5, PDE4C, PGAM2, BPGM, ATP5F1, ADCY9, SDHAF2, OAS2, NDUFS6, FDX1, GPD1, DDIT4, UQCRC1, SUCLG1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, DLST, ATP1A2, AK4, ADCY1, ADCY7, PAPSS2, ATP5L, LDHB, NT5E, LDHD, CYC1, NDUFV2, XDH, EGLN1, PDHA1, MDH1, BDNF, WFS1, STAT3, CHCHD10, FMO2, DNAJC15, COQ7, GCK, ALDH6A1, NUDT7, PINK1, NT5C1A, OGDH, CYCS, GPD1L, SLC25A33, PFKM, MRAP2","849","657","17911","2.793611609","2.60E-14","1.62E-15","1.55E-15","No"
"35","GOTERM_BP_FAT","GO:0009123~nucleoside monophosphate metabolic process","51","5.167173252","5.53E-18","MPI, NDUFA10, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, IER3, GM10250, COX8B, ENTPD5, PGAM2, BPGM, ATP5F1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, ATP5L, NT5E, LDHD, CYC1, NDUFV2, BDNF, STAT3, CHCHD10, DNAJC15, COQ7, GCK, PINK1, NT5C1A, OGDH, CYCS, SLC25A33, PFKM","849","256","17911","4.202835137","3.55E-14","2.09E-15","1.99E-15","No"
"36","GOTERM_BP_FAT","GO:0009161~ribonucleoside monophosphate metabolic process","50","5.06585613","7.26E-18","MPI, NDUFA10, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, IER3, GM10250, COX8B, ENTPD5, PGAM2, BPGM, ATP5F1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, ATP5L, NT5E, LDHD, CYC1, NDUFV2, BDNF, STAT3, CHCHD10, DNAJC15, COQ7, GCK, PINK1, OGDH, CYCS, SLC25A33, PFKM","849","248","17911","4.253343592","4.66E-14","2.59E-15","2.47E-15","No"
"37","GOTERM_BP_FAT","GO:0009205~purine ribonucleoside triphosphate metabolic process","47","4.761904762","2.24E-17","PFKFB2, ATP5S, NDUFB9, UQCRB, NDUFA10, MPI, ATP5K, ATP5C1, ATP1A2, AK4, ATP5G3, COX7C, ATP5G1, ENO3, COX6A2, HK2, ATP5L, LDHD, CYC1, NDUFV2, IER3, GM10250, COX8B, BDNF, ENTPD5, PGAM2, STAT3, CHCHD10, BPGM, DNAJC15, ATP5F1, COQ7, GCK, PINK1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, OGDH, CYCS, PPARA, ALDOA, DLD, PFKM, SLC25A33, SLC25A13","849","226","17911","4.387342735","1.44E-13","7.55E-15","7.21E-15","No"
"38","GOTERM_BP_FAT","GO:0009116~nucleoside metabolic process","57","5.775075988","6.60E-17","PANK4, MPI, AMD1, NDUFA10, APIP, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, HK2, NUDT4, NUDT18, ENPP4, IER3, GM10250, COX8B, ENTPD5, PGAM2, BPGM, ATP5F1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, BDNF, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, NT5C1A, OGDH, CYCS, SLC25A33, PFKM","849","333","17911","3.611127028","7.13E-13","2.02E-14","1.92E-14","No"
"39","GOTERM_BP_FAT","GO:0009199~ribonucleoside triphosphate metabolic process","47","4.761904762","7.71E-17","PFKFB2, ATP5S, NDUFB9, UQCRB, NDUFA10, MPI, ATP5K, ATP5C1, ATP1A2, AK4, ATP5G3, COX7C, ATP5G1, ENO3, COX6A2, HK2, ATP5L, LDHD, CYC1, NDUFV2, IER3, GM10250, COX8B, BDNF, ENTPD5, PGAM2, STAT3, CHCHD10, BPGM, DNAJC15, ATP5F1, COQ7, GCK, PINK1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, OGDH, CYCS, PPARA, ALDOA, DLD, PFKM, SLC25A33, SLC25A13","849","233","17911","4.255534155","7.13E-13","2.15E-14","2.05E-14","No"
"40","GOTERM_BP_FAT","GO:0009144~purine nucleoside triphosphate metabolic process","47","4.761904762","1.09E-16","PFKFB2, ATP5S, NDUFB9, UQCRB, NDUFA10, MPI, ATP5K, ATP5C1, ATP1A2, AK4, ATP5G3, COX7C, ATP5G1, ENO3, COX6A2, HK2, ATP5L, LDHD, CYC1, NDUFV2, IER3, GM10250, COX8B, BDNF, ENTPD5, PGAM2, STAT3, CHCHD10, BPGM, DNAJC15, ATP5F1, COQ7, GCK, PINK1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, OGDH, CYCS, PPARA, ALDOA, DLD, PFKM, SLC25A33, SLC25A13","849","235","17911","4.219316843","7.13E-13","2.91E-14","2.77E-14","No"
"41","GOTERM_BP_FAT","GO:0006753~nucleoside phosphate metabolic process","80","8.105369807","1.26E-16","PANK4, MPI, NDUFA10, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, AQP1, NAMPT, ME1, PDE4A, NUDT18, DLAT, IER3, IDH3A, GM10250, CBR2, PDHX, COX8B, DCXR, ENTPD5, PDE4C, PGAM2, BPGM, ATP5F1, ADCY9, SDHAF2, OAS2, NDUFS6, FDX1, GPD1, DDIT4, UQCRC1, SUCLG1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, DLST, ATP1A2, AK4, ADCY1, ADCY7, PAPSS2, ATP5L, LDHB, NT5E, LDHD, CYC1, NDUFV2, EGLN1, PDHA1, MDH1, BDNF, WFS1, STAT3, CHCHD10, FMO2, DNAJC15, COQ7, GCK, NUDT7, PINK1, NT5C1A, OGDH, CYCS, GPD1L, SLC25A33, PFKM, MRAP2","849","606","17911","2.785027619","7.13E-13","3.24E-14","3.10E-14","No"
"42","GOTERM_BP_FAT","GO:0009117~nucleotide metabolic process","79","8.004052685","2.71E-16","PANK4, MPI, NDUFA10, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, AQP1, NAMPT, ME1, PDE4A, NUDT18, DLAT, IER3, IDH3A, GM10250, CBR2, PDHX, COX8B, DCXR, ENTPD5, PDE4C, PGAM2, BPGM, ATP5F1, ADCY9, SDHAF2, OAS2, NDUFS6, FDX1, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, DLST, ATP1A2, AK4, ADCY1, ADCY7, PAPSS2, ATP5L, LDHB, NT5E, LDHD, CYC1, NDUFV2, EGLN1, PDHA1, MDH1, BDNF, WFS1, STAT3, CHCHD10, FMO2, DNAJC15, COQ7, GCK, NUDT7, PINK1, NT5C1A, OGDH, CYCS, GPD1L, SLC25A33, PFKM, MRAP2","849","596","17911","2.796359317","1.43E-12","6.68E-14","6.37E-14","No"
"43","GOTERM_BP_FAT","GO:0019637~organophosphate metabolic process","105","10.63829787","9.16E-16","PANK4, SLC27A1, LPGAT1, PGAP2, MPI, NDUFA10, ATP5C1, COX6A2, ENO3, NUDT4, AQP1, PPIP5K1, NAMPT, ENPP2, NUDT18, IER3, PDHX, ENTPD5, TTC7B, PLA2G16, ADCY9, FDX1, GPD1, DDIT4, UQCRC1, SUCLG1, PFKFB2, ATP5S, CSF1R, UQCRB, ATP5K, AK4, PIK3R1, ATP5L, MTM1, LDHB, LDHD, CYC1, NDUFV2, IP6K3, PDHA1, BDNF, WFS1, GFPT2, CHCHD10, SYNJ2, DNAJC15, COQ7, OGDH, CYCS, FGFR3, MRAP2, FLT1, PTEN, ATP5G3, COX7C, ATP5G1, PFAS, HK2, SMPD1, ME1, PDE4A, DLAT, IDH3A, CBR2, GM10250, COX8B, DCXR, PDE4C, PGAM2, BPGM, ATP5F1, GPCPD1, SDHAF2, OAS2, NDUFS6, PPARA, ALDOA, DLD, SLC25A13, NDUFB9, DLST, ATP1A2, FITM2, ADCY1, ADCY7, PAPSS2, CKMT2, NT5E, UGP2, P2RY1, EGLN1, MDH1, PNPLA8, STAT3, FMO2, GCK, PINK1, NUDT7, GPAM, NT5C1A, CHPT1, GPD1L, SLC25A33, PFKM","849","957","17911","2.314672249","5.70E-12","2.18E-13","2.08E-13","No"
"44","GOTERM_BP_FAT","GO:0072521~purine-containing compound metabolic process","71","7.193515704","1.05E-15","PANK4, GDA, MPI, AMD1, NDUFA10, APIP, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, AQP1, PDE4A, NUDT18, AOX1, ENPP4, IER3, GM10250, COX8B, ENTPD5, PDE4C, PGAM2, BPGM, ATP5F1, ADCY9, SDHAF2, OAS2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, ADCY1, ADCY7, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, XDH, EGLN1, BDNF, WFS1, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, NT5C1A, OGDH, CYCS, SLC25A33, PFKM, MRAP2","849","513","17911","2.919800155","6.41E-12","2.40E-13","2.29E-13","No"
"45","GOTERM_BP_FAT","GO:0009141~nucleoside triphosphate metabolic process","48","4.863221884","1.41E-15","PFKFB2, ATP5S, NDUFB9, UQCRB, NDUFA10, MPI, ATP5K, ATP5C1, ATP1A2, AK4, ATP5G3, COX7C, ATP5G1, ENO3, COX6A2, HK2, ATP5L, LDHD, CYC1, NDUFV2, IER3, GM10250, COX8B, BDNF, ENTPD5, PGAM2, STAT3, CHCHD10, BPGM, DNAJC15, ATP5F1, COQ7, GCK, PINK1, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, OGDH, CYCS, SUCLG1, PPARA, ALDOA, DLD, PFKM, SLC25A33, SLC25A13","849","259","17911","3.90979167","9.26E-12","3.05E-13","2.91E-13","No"
"46","GOTERM_BP_FAT","GO:0009150~purine ribonucleotide metabolic process","63","6.382978723","2.22E-14","PANK4, MPI, NDUFA10, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, AQP1, PDE4A, NUDT18, IER3, GM10250, COX8B, ENTPD5, PDE4C, PGAM2, BPGM, ATP5F1, ADCY9, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, ADCY1, ADCY7, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, EGLN1, BDNF, WFS1, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, OGDH, CYCS, SLC25A33, PFKM, MRAP2","849","447","17911","2.973344084","1.43E-10","4.44E-12","4.24E-12","No"
"47","GOTERM_BP_FAT","GO:0022900~electron transport chain","25","2.532928065","5.87E-14","NDUFB9, UQCRB, NDUFA10, NDUFB3, ETFDH, COX7C, COX6A2, CYC1, NDUFV2, COX8B, BDNF, DNAJC15, SOD2, SDHB, COQ7, PINK1, SDHAF2, NDUFS6, LYRM5, GPD1, UQCRC1, CYCS, CYB561, DLD, SLC25A13","849","77","17911","6.84954033","3.77E-10","1.14E-11","1.09E-11","No"
"48","GOTERM_BP_FAT","GO:0006163~purine nucleotide metabolic process","64","6.484295846","9.02E-14","PANK4, MPI, NDUFA10, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, AQP1, PDE4A, NUDT18, IER3, GM10250, COX8B, ENTPD5, PDE4C, PGAM2, BPGM, ATP5F1, ADCY9, SDHAF2, OAS2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, ADCY1, ADCY7, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, EGLN1, BDNF, WFS1, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, OGDH, CYCS, SLC25A33, PFKM, MRAP2","849","473","17911","2.85450611","5.79E-10","1.70E-11","1.62E-11","No"
"49","GOTERM_BP_FAT","GO:0009259~ribonucleotide metabolic process","63","6.382978723","1.12E-13","PANK4, MPI, NDUFA10, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, AQP1, PDE4A, NUDT18, IER3, GM10250, COX8B, ENTPD5, PDE4C, PGAM2, BPGM, ATP5F1, ADCY9, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, ADCY1, ADCY7, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, EGLN1, BDNF, WFS1, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, OGDH, CYCS, SLC25A33, PFKM, MRAP2","849","463","17911","2.870593533","7.20E-10","2.06E-11","1.96E-11","No"
"50","GOTERM_BP_FAT","GO:0019693~ribose phosphate metabolic process","63","6.382978723","3.25E-13","PANK4, MPI, NDUFA10, ATP5C1, ATP5G3, ATP5G1, COX6A2, COX7C, ENO3, PFAS, HK2, NUDT4, AQP1, PDE4A, NUDT18, IER3, GM10250, COX8B, ENTPD5, PDE4C, PGAM2, BPGM, ATP5F1, ADCY9, SDHAF2, NDUFS6, GPD1, DDIT4, UQCRC1, ALDOA, PPARA, DLD, SLC25A13, PFKFB2, ATP5S, NDUFB9, UQCRB, ATP5K, ATP1A2, AK4, ADCY1, ADCY7, PAPSS2, ATP5L, NT5E, LDHD, CYC1, NDUFV2, EGLN1, BDNF, WFS1, STAT3, CHCHD10, DNAJC15, COQ7, GCK, NUDT7, PINK1, OGDH, CYCS, SLC25A33, PFKM, MRAP2","849","474","17911","2.803976383","2.09E-09","5.80E-11","5.53E-11","No"
"51","GOTERM_BP_FAT","GO:0022904~respiratory electron transport chain","23","2.33029382","7.53E-13","NDUFB9, COX8B, UQCRB, BDNF, NDUFA10, ETFDH, DNAJC15, SOD2, SDHB, COX7C, COQ7, COX6A2, PINK1, SDHAF2, NDUFS6, LYRM5, GPD1, UQCRC1, CYCS, CYC1, NDUFV2, DLD, SLC25A13","849","71","17911","6.834104746","4.83E-09","1.31E-10","1.25E-10","No"
"52","GOTERM_BP_FAT","GO:0042775~mitochondrial ATP synthesis coupled electron transport","17","1.722391084","2.09E-10","NDUFB9, COX8B, UQCRB, BDNF, NDUFA10, DNAJC15, COX7C, COQ7, COX6A2, PINK1, SDHAF2, NDUFS6, UQCRC1, CYCS, CYC1, NDUFV2, DLD","849","47","17911","7.630679398","1.34E-06","2.92E-08","2.79E-08","No"
"53","GOTERM_BP_FAT","GO:0042773~ATP synthesis coupled electron transport","17","1.722391084","1.16E-09","NDUFB9, COX8B, UQCRB, BDNF, NDUFA10, DNAJC15, COX7C, COQ7, COX6A2, PINK1, SDHAF2, NDUFS6, UQCRC1, CYCS, CYC1, NDUFV2, DLD","849","52","17911","6.896960225","7.42E-06","1.45E-07","1.39E-07","No"
"54","GOTERM_BP_FAT","GO:1901135~carbohydrate derivative metabolic process","97","9.827760892","1.32E-09","PANK4, PGAP2, MPI, NDUFA10, ATP5C1, COX6A2, ENO3, NUDT4, AQP1, AKR7A5, NUDT18, ENPP4, FBXO6, IER3, ENTPD5, ADCY9, GPD1, DDIT4, UQCRC1, PFKFB2, ATP5S, UQCRB, ATP5K, AK4, GNS, ART3, ATP5L, ART1, LDHD, PSAP, ST3GAL5, CYC1, NDUFV2, B3GALNT2, NUS1, BDNF, WFS1, GFPT2, FUCA2, CHCHD10, DNAJC15, COQ7, OGDH, CYCS, MRAP2, AMD1, APIP, SLC2A4, AKR1B3, ATP5G3, PCSK6, COX7C, ATP5G1, PFAS, HK2, PDE4A, GAL3ST3, GM10250, PARP3, COX8B, PDE4C, PGAM2, BPGM, ATP5F1, DCN, SDHAF2, OAS2, NDUFS6, B3GNT3, PPARA, ALDOA, DLD, SLC25A13, NDUFB9, ATP1A2, ADCY1, ADCY7, PAPSS2, TRAK2, CST3, NT5E, EXTL1, UGP2, GPC1, CBR4, FKTN, EGLN1, ANGPT1, STAT3, VEGFB, GCK, PINK1, NUDT7, NT5C1A, GPD1L, SLC25A33, PFKM","849","1079","17911","1.896541862","8.44E-06","1.62E-07","1.55E-07","No"
"55","GOTERM_BP_FAT","GO:0006119~oxidative phosphorylation","18","1.823708207","1.51E-08","NDUFB9, COX8B, UQCRB, BDNF, NDUFA10, CHCHD10, DNAJC15, COX7C, COQ7, COX6A2, PINK1, SDHAF2, NDUFS6, UQCRC1, CYCS, CYC1, NDUFV2, DLD","849","69","17911","5.503456752","9.67E-05","1.64E-06","1.56E-06","No"
"56","GOTERM_BP_FAT","GO:0006120~mitochondrial electron transport, NADH to ubiquinone","8","0.810536981","2.40E-06","NDUFB9, PINK1, BDNF, NDUFS6, NDUFA10, DNAJC15, NDUFV2, DLD","849","15","17911","11.25151158","0.015268191","1.60E-04","1.53E-04","No"
"57","GOTERM_BP_FAT","GO:0006082~organic acid metabolic process","111","11.24620061","1.81E-21","SLC27A1, MPI, F13A1, OGDHL, ALKBH7, ENO3, MLYCD, PTGDS, GLUL, PDK2, IER3, ACAD12, PDHX, PHYH, DGAT2, ACSL1, GPT2, ENTPD5, ECH1, SDHB, CYP2D22, GPD1, DDIT4, SUCLG1, PFKFB2, GLO1, LPL, ACACB, LDHB, ADH1, DECR1, WDTC1, MPST, DARS, STAT5B, PDHA1, GOT1, EPHX2, GFPT2, GOT2, ANKRD23, CS, ALDH6A1, NR4A3, AMACR, P4HA1, P4HA2, PAH, OGDH, GSTM7, ACADVL, ABCD2, TECR, APIP, PRKAG1, MTR, GPT, ETFB, PFAS, HK2, CYP26B1, SPR, CPT2, AUH, ME1, ME3, SCD1, DLAT, ACADM, CD36, ABCD1, IDH3A, BCKDHA, GSTO1, PGAM2, BPGM, QRSL1, PTGR2, MUT, HADHB, ACOX1, NDUFS6, ALDH1A1, PPARA, ALDOA, DLD, BCAT2, PLIN5, ACSS2, ETFDH, DLST, CYGB, ACSS1, CBR4, EGLN1, CD74, EGLN3, MDH1, PNPLA8, MID1IP1, STAT3, FMO2, FAH, SUOX, GCK, ALDH4A1, PER2, SUCLA2, GPAM, LPIN1, PFKM","849","878","17911","2.667108027","1.16E-17","2.90E-18","2.77E-18","No"
"58","GOTERM_BP_FAT","GO:0043436~oxoacid metabolic process","103","10.43566363","1.27E-20","SLC27A1, MPI, F13A1, ALKBH7, ENO3, MLYCD, PTGDS, GLUL, PDK2, IER3, ACAD12, PDHX, PHYH, DGAT2, ACSL1, GPT2, ENTPD5, ECH1, SDHB, CYP2D22, GPD1, DDIT4, SUCLG1, PFKFB2, GLO1, LPL, ACACB, LDHB, ADH1, DECR1, WDTC1, MPST, DARS, STAT5B, PDHA1, GOT1, EPHX2, GFPT2, GOT2, ANKRD23, CS, ALDH6A1, NR4A3, AMACR, PAH, OGDH, GSTM7, ACADVL, ABCD2, TECR, APIP, PRKAG1, MTR, GPT, ETFB, PFAS, HK2, CYP26B1, SPR, CPT2, AUH, ME1, ME3, SCD1, DLAT, ACADM, CD36, ABCD1, IDH3A, GSTO1, PGAM2, BPGM, QRSL1, PTGR2, HADHB, ACOX1, NDUFS6, ALDH1A1, PPARA, ALDOA, DLD, BCAT2, PLIN5, ACSS2, ETFDH, DLST, CYGB, ACSS1, CBR4, CD74, MDH1, PNPLA8, MID1IP1, STAT3, FAH, SUOX, GCK, ALDH4A1, PER2, SUCLA2, GPAM, LPIN1, PFKM","849","797","17911","2.726409253","8.17E-17","1.63E-17","1.56E-17","No"
"59","GOTERM_BP_FAT","GO:0019752~carboxylic acid metabolic process","102","10.3343465","2.36E-20","SLC27A1, MPI, F13A1, ALKBH7, ENO3, MLYCD, PTGDS, GLUL, PDK2, IER3, ACAD12, PDHX, PHYH, DGAT2, ACSL1, GPT2, ENTPD5, ECH1, SDHB, CYP2D22, GPD1, DDIT4, SUCLG1, PFKFB2, GLO1, LPL, ACACB, LDHB, ADH1, DECR1, WDTC1, MPST, DARS, STAT5B, PDHA1, GOT1, EPHX2, GFPT2, GOT2, ANKRD23, CS, ALDH6A1, NR4A3, AMACR, PAH, OGDH, GSTM7, ACADVL, ABCD2, TECR, APIP, PRKAG1, MTR, GPT, ETFB, PFAS, HK2, CYP26B1, SPR, CPT2, AUH, ME1, ME3, SCD1, DLAT, ACADM, CD36, ABCD1, IDH3A, GSTO1, PGAM2, BPGM, QRSL1, PTGR2, HADHB, ACOX1, NDUFS6, ALDH1A1, PPARA, ALDOA, DLD, BCAT2, PLIN5, ACSS2, ETFDH, DLST, CYGB, ACSS1, CBR4, CD74, MDH1, PNPLA8, MID1IP1, STAT3, FAH, GCK, ALDH4A1, PER2, SUCLA2, GPAM, LPIN1, PFKM","849","791","17911","2.720419204","1.52E-16","2.53E-17","2.41E-17","No"
"60","GOTERM_BP_FAT","GO:0032787~monocarboxylic acid metabolic process","74","7.497467072","1.43E-15","SLC27A1, ACADVL, ABCD2, TECR, MPI, PRKAG1, ETFB, ALKBH7, ENO3, HK2, CYP26B1, AUH, CPT2, ME3, SCD1, DLAT, CD36, ACADM, MLYCD, PTGDS, ABCD1, PDK2, ACAD12, IER3, PDHX, PHYH, DGAT2, ACSL1, ENTPD5, PGAM2, ECH1, BPGM, PTGR2, HADHB, CYP2D22, ACOX1, NDUFS6, ALDH1A1, GPD1, DDIT4, ALDOA, PPARA, DLD, PLIN5, PFKFB2, ACSS2, GLO1, ETFDH, LPL, ACACB, CYGB, LDHB, ADH1, ACSS1, CBR4, DECR1, WDTC1, CD74, STAT5B, PDHA1, PNPLA8, EPHX2, MID1IP1, STAT3, ANKRD23, GCK, PER2, NR4A3, AMACR, GPAM, OGDH, LPIN1, PFKM, GSTM7","849","553","17911","2.823051053","9.26E-12","3.05E-13","2.91E-13","No"
"61","GOTERM_BP_FAT","GO:0006631~fatty acid metabolic process","50","5.06585613","7.52E-11","SLC27A1, ACADVL, ABCD2, TECR, PRKAG1, ETFB, ALKBH7, AUH, CPT2, SCD1, CD36, ACADM, MLYCD, PTGDS, ABCD1, PDK2, ACAD12, PHYH, DGAT2, ACSL1, ECH1, PTGR2, HADHB, CYP2D22, ACOX1, NDUFS6, PPARA, DLD, PLIN5, ACSS2, ETFDH, LPL, ACACB, CYGB, ACSS1, CBR4, DECR1, WDTC1, CD74, STAT5B, PNPLA8, EPHX2, MID1IP1, ANKRD23, PER2, NR4A3, AMACR, GPAM, LPIN1, GSTM7","849","371","17911","2.84320542","4.83E-07","1.10E-08","1.05E-08","No"
