"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"34","GOTERM_BP_FAT","GO:0042127~regulation of cell proliferation","132","13.66459627","2.46E-11","SEMA5A, NRK, RTKN2, TNC, IGF1R, CDH3, SALL1, CCND2, CCND1, PTTG1, MYC, CHEK1, SOX9, SKP2, PITX2, SOX4, CDON, TPD52, VASH2, SOX11, FOXP2, SFRP1, CFDP1, CD109, TXNIP, ROR2, KIF20B, ZFPM2, MAD1L1, FTO, DNMT1, BEX1, MAGED1, EIF5A2, GATA6, CDCA7, AKR1C18, ZFP36L1, STK3, CNN1, BRIP1, RSU1, CD276, LYN, CBX8, BCL11B, VDR, TNK2, TNFRSF9, IGF2, FN1, CDC7, DHCR24, SMARCA1, SMAD6, BMP7, PBX1, CNOT6, CDK6, ID2, CDK2, CDK1, PEMT, STRN, DHCR7, EZH2, DDR1, CDKN1C, COL18A1, KDM5B, BMP10, CDKN1B, BTG1, CDCA7L, HMGB2, PTH1R, PTPRK, BRCA1, HMGB1, GLI3, PTPRF, WISP1, GLI2, ROBO1, CD1D1, CASP3, SIX2, HEY2, NCK2, VAV3, KLF11, ATPIF1, TET1, PTBP2, MTSS1, CCNA2, MMP12, ASPM, NOV, ALDH1A2, BIRC5, SRC, PTN, HMGCR, THBS1, THBS4, C330027C09RIK, ERBB4, ERBB2, TBX20, GPC3, E2F1, SH3BP4, NCAM1, SLIT3, SLIT2, E2F7, TCF7L2, GDF11, MARCKSL1, NPM1, ATAD5, NFYA, VEGFC, SHCBP1, TBX18, CD24A, REST, PRC1, SPRY2, VIM, SSBP3","801","1642","17911","1.797579457","1.63E-07","5.10E-09","4.72E-09","No"
"35","GOTERM_BP_FAT","GO:0008284~positive regulation of cell proliferation","79","8.17805383","9.63E-08","SEMA5A, COL18A1, KDM5B, BMP10, CDKN1B, CDCA7L, RTKN2, HMGB2, TNC, PTH1R, HMGB1, WISP1, GLI3, IGF1R, GLI2, CD1D1, CDH3, CCND2, CCND1, MYC, SIX2, HEY2, NCK2, SOX9, SKP2, PITX2, SOX4, CDON, VAV3, TPD52, VASH2, TET1, SOX11, FOXP2, CCNA2, MMP12, ASPM, SFRP1, ALDH1A2, KIF20B, ZFPM2, BEX1, EIF5A2, GATA6, AKR1C18, PTN, HMGCR, THBS1, C330027C09RIK, THBS4, ERBB4, TBX20, ERBB2, E2F1, NCAM1, RSU1, CD276, LYN, CBX8, TCF7L2, MARCKSL1, NPM1, ATAD5, NFYA, IGF2, FN1, VEGFC, CDC7, TBX18, PBX1, CD24A, CNOT6, CDK6, PRC1, ID2, CDK2, CDK1, VIM, SSBP3","801","943","17911","1.873280086","6.39E-04","6.09E-06","5.64E-06","No"
"36","GOTERM_BP_FAT","GO:0008285~negative regulation of cell proliferation","57","5.900621118","1.93E-06","DDR1, CDKN1C, CDKN1B, BTG1, NRK, PTH1R, PTPRK, GLI3, PTPRF, ROBO1, PTTG1, MYC, CASP3, SOX9, SOX4, KLF11, ATPIF1, SOX11, MTSS1, SFRP1, NOV, ALDH1A2, CD109, ROR2, MAD1L1, MAGED1, PTN, THBS1, STK3, CNN1, BRIP1, ERBB4, ERBB2, GPC3, E2F1, SH3BP4, SLIT3, SLIT2, E2F7, CD276, LYN, GDF11, NPM1, BCL11B, VDR, TNFRSF9, VEGFC, DHCR24, SMAD6, BMP7, CD24A, REST, CDK6, ID2, SPRY2, PEMT, STRN","801","649","17911","1.963891438","0.012748664","7.92E-05","7.34E-05","No"
"37","GOTERM_BP_FAT","GO:0051128~regulation of cellular component organization","195","20.1863354","8.60E-18","CPNE5, DIXDC1, FNBP1L, MKI67, ANTXR1, EPS8, SYNGAP1, OPHN1, MYC, DPYSL3, CHEK1, STMN1, ARFIP2, SOX9, UNC13B, WDHD1, EPHA7, PRKCE, NSMCE2, CIRBP, HDGFRP3, ACTN4, EML4, SFRP1, CFDP1, KIF20B, EZR, STXBP1, EIF5A2, NEDD4L, LPAR3, UGCG, FLRT2, STXBP6, ATG7, LYN, PLK4, RABGAP1L, H3F3B, BCL11A, PLK2, IGF2, FN1, CDC7, PARVA, SNAP91, NET1, COL1A1, CCT6A, MEX3B, VANGL2, PEMT, EZH2, DDR1, ROBO2, CDKN1C, CDKN1B, TGFB1I1, ELN, GRIK5, STON1, TCF21, KIF11, BRCA1, PTPRF, PTMS, ROBO1, SIPA1L1, GLIPR2, HEY2, NCS1, ATPIF1, TET1, DYNLL1, SREBF2, MTSS1, CIT, MMP14, NOV, CTTN, KIFC1, RHOJ, ARHGEF2, DBN1, PTN, FSTL4, NKD2, SPP1, GPC3, PLAGL2, RUNX1T1, NPM1, ATAD2, WTIP, DCBLD2, CENPE, CCDC8, TACC3, AGRN, MAD2L1, SEMA5A, SCARB1, HJURP, BUB1B, CELSR1, IGF1R, D7ERTD443E, SALL1, CAPN6, PTTG1, CFL1, NUSAP1, TMSB10, POSTN, SEMA6A, STX8, VRK1, MID1, EEF1A1, FSCN1, PHLDB2, MAD1L1, DNMT1, KCNE1, BHLHB9, NTM, INSIG1, ARHGAP18, PLD1, RTN4, CORO1C, SOCS2, BCL2L11, ZMAT3, EIF4EBP1, BMF, EVI5, MYH10, PLXNA3, STIL, UBE2C, TNK2, DSTN, ARHGAP28, SMAD6, BMP7, PAN2, PTPRD, SDK1, CNOT6, PAN3, COL5A1, BMP10, COL14A1, HMGB1, PPP1R9A, WISP1, TRO, NCK2, YWHAH, CAMK1D, APAF1, SHROOM2, VPS37B, TBC1D1, SFPQ, PSRC1, ESPL1, SYNPO2L, DNAJC6, BIRC5, IFT46, DOCK1, UHRF1, SRC, NRXN3, TULP1, HDAC8, AURKB, SLITRK2, ERBB2, TBX20, SH3BP4, SLITRK5, NCAM1, SLIT3, SLIT2, HNRNPA1, WASF1, TCF7L2, CTCFL, CD24A, SPRY2, STUB1, VIM","801","2399","17911","1.817572241","5.71E-14","9.52E-15","8.82E-15","No"
"38","GOTERM_BP_FAT","GO:0033043~regulation of organelle organization","98","10.14492754","7.25E-10","SEMA5A, DIXDC1, BUB1B, CELSR1, MKI67, IGF1R, EPS8, CAPN6, MYC, CFL1, CHEK1, STMN1, NUSAP1, ARFIP2, TMSB10, WDHD1, PRKCE, NSMCE2, HDGFRP3, MID1, EML4, FSCN1, KIF20B, EZR, PHLDB2, MAD1L1, DNMT1, INSIG1, ARHGAP18, UGCG, BCL2L11, BMF, STXBP6, ATG7, EVI5, PLXNA3, PLK4, RABGAP1L, STIL, H3F3B, UBE2C, PLK2, IGF2, DSTN, ARHGAP28, BMP7, CCT6A, PAN2, CNOT6, PAN3, VANGL2, PEMT, CDKN1C, BMP10, CDKN1B, ELN, GRIK5, TCF21, BRCA1, KIF11, PPP1R9A, NCK2, YWHAH, ATPIF1, SHROOM2, TET1, VPS37B, DYNLL1, SREBF2, MTSS1, CIT, TBC1D1, SFPQ, PSRC1, ESPL1, SYNPO2L, CTTN, KIFC1, BIRC5, ARHGEF2, IFT46, DBN1, SRC, UHRF1, HDAC8, AURKB, PLAGL2, SLIT2, HNRNPA1, WASF1, NPM1, ATAD2, CTCFL, CENPE, CCDC8, TACC3, AGRN, MAD2L1","801","1148","17911","1.908848695","4.81E-06","8.78E-08","8.13E-08","No"
"39","GOTERM_BP_FAT","GO:0051130~positive regulation of cellular component organization","91","9.420289855","4.61E-06","SEMA5A, ROBO2, BMP10, CDKN1B, CPNE5, TGFB1I1, DIXDC1, BRCA1, PPP1R9A, FNBP1L, PTPRF, IGF1R, ROBO1, PTMS, GLIPR2, CFL1, DPYSL3, NCK2, NUSAP1, ARFIP2, SOX9, UNC13B, CAMK1D, PRKCE, NSMCE2, ATPIF1, TET1, ACTN4, VPS37B, DYNLL1, SREBF2, MTSS1, EEF1A1, SFPQ, PSRC1, ESPL1, SYNPO2L, CTTN, FSCN1, BIRC5, EZR, DOCK1, PHLDB2, DBN1, DNMT1, BHLHB9, SRC, EIF5A2, NRXN3, NEDD4L, LPAR3, TULP1, PTN, AURKB, NKD2, CORO1C, UGCG, BCL2L11, FLRT2, SLITRK2, ERBB2, GPC3, SLITRK5, PLAGL2, BMF, HNRNPA1, WASF1, PLXNA3, PLK4, LYN, TCF7L2, NPM1, UBE2C, IGF2, FN1, DSTN, BMP7, NET1, COL1A1, CCT6A, PTPRD, PAN2, CD24A, CENPE, CNOT6, MEX3B, PAN3, PEMT, STUB1, AGRN, EZH2","801","1253","17911","1.623968643","0.030124482","1.73E-04","1.60E-04","No"
"40","GOTERM_BP_FAT","GO:0010638~positive regulation of organelle organization","45","4.658385093","0.001063016","SEMA5A, DNMT1, BMP10, CDKN1B, SRC, BRCA1, AURKB, IGF1R, UGCG, BCL2L11, CFL1, NUSAP1, NCK2, ARFIP2, PLAGL2, BMF, HNRNPA1, WASF1, PLXNA3, PLK4, NPM1, UBE2C, PRKCE, ATPIF1, NSMCE2, IGF2, DSTN, TET1, VPS37B, DYNLL1, MTSS1, SREBF2, PAN2, CCT6A, CENPE, SFPQ, CNOT6, PAN3, PSRC1, ESPL1, SYNPO2L, CTTN, FSCN1, BIRC5, PEMT","801","605","17911","1.663199926","0.999142182","0.017466095","0.016187318","No"
"41","GOTERM_BP_FAT","GO:0009887~organ morphogenesis","102","10.55900621","7.16E-14","CTNND1, TNC, RORB, CELSR1, MKI67, SLC8A1, ACTG2, IGF1R, SALL1, GJA5, MYC, SOX9, PITX2, SOX4, CDON, CSGALNACT1, SMARCC1, ARID5B, WDR72, SOX11, FOXP2, SFRP1, FANCD2, ROR2, ZFPM2, FREM1, FBN2, CASZ1, COL13A1, MAGED1, INSIG1, GATA6, RTN4, BCL2L11, FLRT2, STIL, FZD2, BCL11B, VDR, IGF2, MICAL2, PARVA, SMAD6, BMP7, PBX1, COL1A1, SDK1, COL1A2, VANGL2, COL5A1, ID2, DLG5, COL5A2, SDK2, DDR1, KDM5B, BMP10, EDA, SLC40A1, TCF21, GLI3, GLI2, HS2ST1, ROBO1, SIX2, HEY2, WHSC1, TEAD2, SHROOM2, MMP14, ALDH1A2, HAND1, ITGA8, EXOC4, MDFI, MYH7, SRC, COL11A1, PTN, TULP1, THBS1, NKD1, CHSY1, TBX20, GPC3, TNNI1, SLIT3, SLIT2, WWOX, TCF7L2, GDF11, FEM1B, PCGF2, VEGFC, LAMB1, TBX18, COL3A1, MEIS1, FRAS1, KIF26B, MFAP2, SPRY2","801","1038","17911","2.197303948","4.75E-10","2.97E-11","2.75E-11","No"
"42","GOTERM_BP_FAT","GO:0060429~epithelium development","105","10.86956522","4.22E-12","SEMA5A, CTNND1, TNC, CELSR1, SLC8A1, IGF1R, CDH3, SALL1, CCND1, BASP1, GJA5, MYC, INSC, CFL1, SOX9, PITX2, SOX4, EPHA7, CPT1A, KAZN, SOX11, FOXP2, CLDN5, SFRP1, CD109, TXNIP, ROR2, KIF20B, ASTN2, EZR, PHLDB2, KCNE1, MAGED1, GATA6, CNN3, ZFP36L1, STK3, STIL, FZD2, BCL11B, VDR, MICAL2, SMAD6, BMP7, PBX1, CDK6, VANGL2, COL5A1, ID2, DLG5, CDK1, EZH2, DDR1, CDKN1C, ROBO2, COL18A1, KDM5B, CDKN1B, EDA, BTG1, TGFB1I1, SLC40A1, TCF21, LDB2, GLI3, GLI2, HS2ST1, ROBO1, CASP3, SIX2, HEY2, TEAD2, KDM6B, APAF1, EN1, MTSS1, MMP12, MMP14, ALDH1A2, HAND1, ALDOC, SRC, PTN, PRICKLE1, TYMS, NKD1, APOLD1, ERBB4, TBX20, GPC3, SLIT2, E2F7, E2F8, TCF7L2, GDF11, FEM1B, VEGFC, TBX18, GATAD2A, CD24A, FRAS1, KIF26B, SPRY2, VIM, SSBP3","801","1157","17911","2.029285994","2.80E-08","1.08E-09","9.98E-10","No"
"43","GOTERM_BP_FAT","GO:0048729~tissue morphogenesis","70","7.246376812","1.61E-11","SEMA5A, DDR1, KDM5B, BMP10, TGFB1I1, CTNND1, TNC, TCF21, CELSR1, GLI3, ACTG2, IGF1R, ROBO1, GLI2, HS2ST1, SALL1, MYC, SIX2, CFL1, HEY2, SOX9, PITX2, TEAD2, SOX4, KDM6B, EPHA7, APAF1, SOX11, MTSS1, MMP12, SFRP1, MMP14, ALDH1A2, HAND1, ITGA8, EXOC4, ROR2, KIF20B, ASTN2, ZFPM2, PHLDB2, MYH7, SRC, MAGED1, COL11A1, PRICKLE1, NKD1, STK3, TBX20, GPC3, TNNI1, SLIT2, TCF7L1, STIL, FZD2, VDR, FEM1B, VEGFC, MICAL2, BMP7, TBX18, PBX1, GATAD2A, COL3A1, VANGL2, FRAS1, COL5A1, DLG5, KIF26B, SPRY2","801","647","17911","2.419251824","1.07E-07","3.56E-09","3.30E-09","No"
"44","GOTERM_BP_FAT","GO:0035295~tube development","72","7.453416149","9.11E-11","SEMA5A, DDR1, ROBO2, KDM5B, EDA, TNC, TCF21, HMGB1, CELSR1, GLI3, SLC8A1, ROBO1, GLI2, HS2ST1, SALL1, GJA5, MYC, SIX2, INSC, CFL1, SOX9, PITX2, TEAD2, SOX4, EPHA7, APAF1, EN1, SOX11, MTSS1, FOXP2, SFRP1, MMP14, TRAF4, LOX, ALDH1A2, HAND1, KIF20B, ZFPM2, SRC, MAGED1, GATA6, PTN, PRICKLE1, TYMS, ZFP36L1, STK3, BRIP1, BCL2L11, TBX20, GPC3, EIF4EBP1, SLIT2, TCF7L2, GDF11, STIL, FZD2, VDR, MICAL2, SMAD6, BMP7, TBX18, PBX1, GATAD2A, CD24A, COL3A1, VANGL2, ID2, DLG5, KIF26B, SPRY2, DHCR7, SSBP3","801","702","17911","2.293415282","6.05E-07","1.55E-08","1.44E-08","No"
"45","GOTERM_BP_FAT","GO:0009790~embryo development","100","10.35196687","2.85E-10","NRK, COL12A1, EHMT1, CELSR1, SLC8A1, SALL1, GJA5, MYC, CFL1, CHEK1, SOX9, PITX2, SOX4, SOX5, CDON, VASH2, SOX11, FOXP2, SFRP1, ROR2, XIST, KIF20B, ZFPM2, PHLDB2, ABCG2, FBN2, DNMT1, INSIG1, GATA6, ZFP36L1, STK3, MBTD1, BCL2L11, ZFP57, RACGAP1, PLAC1, MYH10, PLK4, STIL, FZD2, FN1, MICAL2, SMAD6, BMP7, PBX1, COL1A1, VANGL2, COL5A1, NASP, ID2, COL5A2, CDKN1C, TOP2A, TGFB1I1, NCAPG2, TCF21, BRCA1, GLI3, GLI2, HS2ST1, CKS1B, SIX2, HEY2, POLE, TEAD2, KDM6B, TGIF2, APAF1, EN1, TET1, MTSS1, MMP14, ALDH1A2, HAND1, ITGA8, EXOC4, G2E3, BIRC5, MDFI, COL11A1, PRICKLE1, HMGCR, RNF2, ERBB4, TBX20, GPC3, SLIT2, E2F7, E2F8, TCF7L2, TCF7L1, PCGF2, VEGFC, LAMB1, TBX18, GATAD2A, FRAS1, MFAP2, SPRY2, SSBP3","801","1161","17911","1.925994746","1.90E-06","4.03E-08","3.74E-08","No"
"46","GOTERM_BP_FAT","GO:0035239~tube morphogenesis","50","5.175983437","4.37E-10","SEMA5A, DDR1, KDM5B, EDA, TNC, TCF21, CELSR1, GLI3, ROBO1, GLI2, HS2ST1, SALL1, MYC, SIX2, CFL1, SOX9, PITX2, TEAD2, SOX4, EPHA7, APAF1, SOX11, MTSS1, SFRP1, MMP14, ALDH1A2, HAND1, KIF20B, SRC, MAGED1, GATA6, PRICKLE1, STK3, BCL2L11, TBX20, GPC3, SLIT2, TCF7L2, STIL, FZD2, VDR, MICAL2, BMP7, PBX1, GATAD2A, VANGL2, ID2, DLG5, KIF26B, SPRY2","801","413","17911","2.707118523","2.90E-06","5.81E-08","5.38E-08","No"
"47","GOTERM_BP_FAT","GO:0002009~morphogenesis of an epithelium","58","6.004140787","1.29E-09","SEMA5A, DDR1, KDM5B, TGFB1I1, CTNND1, TNC, TCF21, CELSR1, GLI3, IGF1R, ROBO1, GLI2, HS2ST1, SALL1, MYC, SIX2, CFL1, SOX9, PITX2, TEAD2, SOX4, EPHA7, APAF1, SOX11, MTSS1, MMP12, SFRP1, MMP14, ALDH1A2, HAND1, ROR2, KIF20B, ASTN2, PHLDB2, SRC, MAGED1, PRICKLE1, NKD1, STK3, TBX20, GPC3, SLIT2, STIL, FZD2, VDR, FEM1B, VEGFC, MICAL2, BMP7, TBX18, PBX1, GATAD2A, VANGL2, FRAS1, COL5A1, DLG5, KIF26B, SPRY2","801","538","17911","2.410643758","8.54E-06","1.42E-07","1.32E-07","No"
"48","GOTERM_BP_FAT","GO:0060562~epithelial tube morphogenesis","44","4.554865424","9.74E-09","SEMA5A, DDR1, KDM5B, MAGED1, SRC, TNC, TCF21, PRICKLE1, CELSR1, GLI3, STK3, HS2ST1, ROBO1, GLI2, SALL1, MYC, CFL1, TBX20, GPC3, SOX9, SLIT2, PITX2, SOX4, TEAD2, EPHA7, STIL, FZD2, APAF1, VDR, MICAL2, SOX11, BMP7, MTSS1, PBX1, GATAD2A, SFRP1, MMP14, VANGL2, KIF26B, ALDH1A2, DLG5, HAND1, SPRY2, KIF20B","801","370","17911","2.659122043","6.47E-05","8.08E-07","7.49E-07","No"
"49","GOTERM_BP_FAT","GO:0048598~embryonic morphogenesis","62","6.418219462","3.08E-08","CDKN1C, TGFB1I1, COL12A1, TCF21, CELSR1, GLI3, GLI2, HS2ST1, SALL1, GJA5, MYC, SIX2, CFL1, SOX9, PITX2, TEAD2, SOX4, CDON, KDM6B, APAF1, EN1, SOX11, SFRP1, MMP14, ALDH1A2, HAND1, ITGA8, EXOC4, ROR2, KIF20B, PHLDB2, MDFI, FBN2, COL11A1, INSIG1, GATA6, PRICKLE1, RNF2, ZFP36L1, STK3, BCL2L11, TBX20, GPC3, TCF7L2, STIL, FZD2, PCGF2, FN1, VEGFC, MICAL2, LAMB1, BMP7, TBX18, PBX1, GATAD2A, VANGL2, FRAS1, COL5A1, ID2, COL5A2, MFAP2, SPRY2","801","648","17911","2.139459164","2.04E-04","2.20E-06","2.04E-06","No"
"50","GOTERM_BP_FAT","GO:0048568~embryonic organ development","49","5.072463768","3.72E-07","CDKN1C, NRK, TCF21, CELSR1, GLI3, SLC8A1, GLI2, SALL1, GJA5, MYC, SIX2, HEY2, SOX9, PITX2, POLE, TEAD2, VASH2, EN1, SOX11, MMP14, ALDH1A2, HAND1, ITGA8, ROR2, XIST, ZFPM2, MDFI, FBN2, COL11A1, INSIG1, ZFP36L1, STK3, TBX20, PLAC1, E2F7, E2F8, PLK4, TCF7L2, STIL, FZD2, PCGF2, MICAL2, BMP7, TBX18, PBX1, VANGL2, ID2, MFAP2, SPRY2","801","494","17911","2.21797399","0.002463591","1.93E-05","1.79E-05","No"
"51","GOTERM_BP_FAT","GO:0001763~morphogenesis of a branching structure","31","3.209109731","3.89E-07","SEMA5A, DDR1, KDM5B, COL13A1, MAGED1, SRC, TNC, TCF21, CELSR1, RTN4, GLI3, GLI2, SALL1, MYC, SIX2, TBX20, GPC3, SOX9, SLIT2, PITX2, EPHA7, VDR, BCL11A, FEM1B, BMP7, PBX1, SFRP1, MMP14, VANGL2, DLG5, SPRY2","801","241","17911","2.876285349","0.002579983","1.97E-05","1.83E-05","No"
"52","GOTERM_BP_FAT","GO:0048754~branching morphogenesis of an epithelial tube","24","2.48447205","8.10E-06","SEMA5A, DDR1, KDM5B, VDR, MAGED1, SRC, TNC, TCF21, CELSR1, BMP7, GLI3, PBX1, GLI2, MMP14, VANGL2, SALL1, MYC, DLG5, TBX20, GPC3, SPRY2, SOX9, SLIT2, PITX2","801","184","17911","2.916625957","0.052356066","2.77E-04","2.57E-04","No"
"53","GOTERM_BP_FAT","GO:0009792~embryo development ending in birth or egg hatching","60","6.211180124","1.15E-05","CDKN1C, NRK, NCAPG2, BRCA1, CELSR1, GLI3, SLC8A1, GLI2, SALL1, MYC, SIX2, CFL1, CHEK1, HEY2, PITX2, TEAD2, SOX4, SOX5, APAF1, VASH2, EN1, TET1, SOX11, MTSS1, SFRP1, MMP14, ALDH1A2, HAND1, G2E3, ROR2, XIST, KIF20B, ZFPM2, MDFI, ABCG2, COL11A1, GATA6, PRICKLE1, ZFP36L1, STK3, MBTD1, BCL2L11, PLAC1, SLIT2, MYH10, E2F7, E2F8, PLK4, TCF7L2, STIL, FZD2, PCGF2, BMP7, TBX18, PBX1, GATAD2A, COL1A1, VANGL2, NASP, SSBP3","801","739","17911","1.815491123","0.073236689","3.73E-04","3.45E-04","No"
"54","GOTERM_BP_FAT","GO:0061138~morphogenesis of a branching epithelium","26","2.691511387","1.41E-05","SEMA5A, DDR1, KDM5B, MAGED1, SRC, TNC, TCF21, CELSR1, GLI3, GLI2, SALL1, MYC, TBX20, GPC3, SOX9, SLIT2, PITX2, VDR, FEM1B, BMP7, PBX1, SFRP1, MMP14, VANGL2, DLG5, SPRY2","801","217","17911","2.679174074","0.089380882","4.46E-04","4.13E-04","No"
"55","GOTERM_BP_FAT","GO:0043009~chordate embryonic development","59","6.107660455","1.64E-05","CDKN1C, NRK, NCAPG2, BRCA1, CELSR1, GLI3, SLC8A1, GLI2, SALL1, MYC, SIX2, CFL1, CHEK1, HEY2, PITX2, TEAD2, SOX4, SOX5, APAF1, VASH2, EN1, TET1, SOX11, MTSS1, SFRP1, MMP14, ALDH1A2, HAND1, G2E3, ROR2, XIST, KIF20B, ZFPM2, MDFI, COL11A1, GATA6, PRICKLE1, ZFP36L1, STK3, MBTD1, BCL2L11, PLAC1, SLIT2, MYH10, E2F7, E2F8, PLK4, TCF7L2, STIL, FZD2, PCGF2, BMP7, TBX18, PBX1, GATAD2A, COL1A1, VANGL2, NASP, SSBP3","801","731","17911","1.804770371","0.1034248","5.10E-04","4.73E-04","No"
"56","GOTERM_BP_FAT","GO:0072358~cardiovascular system development","100","10.35196687","1.76E-12","SEMA5A, ANTXR1, SLC8A1, SALL1, GJA5, SOX9, PITX2, SOX4, UNC5B, VASH2, SOX11, ADAM19, LOX, KCNQ1, ZFPM2, GATA6, RTN4, ZFP36L1, STK3, GJC1, FLRT2, ATG7, MYH10, STIL, FZD2, MCAM, FN1, FZD8, MICAL2, PARVA, SMAD6, BMP7, COL1A1, COL1A2, VANGL2, COL5A1, ID2, CDK1, DHCR7, ROBO2, COL18A1, BMP10, BTG1, COL14A1, TCF21, BRCA1, HIF3A, HMGB1, GLI3, WISP1, GLI2, ROBO1, CASP3, SH3PXD2B, HEY2, WHSC1, BBS7, ADAMTS6, TEAD2, KDM6B, VAV3, AW551984, MMP14, NOV, ALDH1A2, HAND1, RHOJ, ANGPTL4, MYH7, NXN, COL11A1, LAMA4, NRXN3, PRCP, PTN, PRICKLE1, SRI, THBS1, THBS4, APOLD1, ERBB4, ERBB2, TBX20, GPC3, TNNI1, SLITRK5, NCAM1, SLIT2, E2F7, E2F8, TCF7L2, VEGFC, TBX18, BICC1, GATAD2A, REST, COL3A1, MEIS1, ASB4, RAMP1","801","1062","17911","2.105536629","1.17E-08","4.69E-10","4.34E-10","No"
"57","GOTERM_BP_FAT","GO:0072359~circulatory system development","100","10.35196687","1.76E-12","SEMA5A, ANTXR1, SLC8A1, SALL1, GJA5, SOX9, PITX2, SOX4, UNC5B, VASH2, SOX11, ADAM19, LOX, KCNQ1, ZFPM2, GATA6, RTN4, ZFP36L1, STK3, GJC1, FLRT2, ATG7, MYH10, STIL, FZD2, MCAM, FN1, FZD8, MICAL2, PARVA, SMAD6, BMP7, COL1A1, COL1A2, VANGL2, COL5A1, ID2, CDK1, DHCR7, ROBO2, COL18A1, BMP10, BTG1, COL14A1, TCF21, BRCA1, HIF3A, HMGB1, GLI3, WISP1, GLI2, ROBO1, CASP3, SH3PXD2B, HEY2, WHSC1, BBS7, ADAMTS6, TEAD2, KDM6B, VAV3, AW551984, MMP14, NOV, ALDH1A2, HAND1, RHOJ, ANGPTL4, MYH7, NXN, COL11A1, LAMA4, NRXN3, PRCP, PTN, PRICKLE1, SRI, THBS1, THBS4, APOLD1, ERBB4, ERBB2, TBX20, GPC3, TNNI1, SLITRK5, NCAM1, SLIT2, E2F7, E2F8, TCF7L2, VEGFC, TBX18, BICC1, GATAD2A, REST, COL3A1, MEIS1, ASB4, RAMP1","801","1062","17911","2.105536629","1.17E-08","4.69E-10","4.34E-10","No"
"58","GOTERM_BP_FAT","GO:0001568~blood vessel development","62","6.418219462","2.08E-08","SEMA5A, COL18A1, BTG1, TCF21, BRCA1, HIF3A, HMGB1, ANTXR1, GLI3, ROBO1, GJA5, HEY2, PITX2, TEAD2, SOX4, ADAMTS6, VAV3, UNC5B, VASH2, MMP14, LOX, NOV, ALDH1A2, HAND1, ANGPTL4, ZFPM2, LAMA4, GATA6, NRXN3, PRCP, PTN, PRICKLE1, THBS1, THBS4, RTN4, APOLD1, ZFP36L1, GJC1, TBX20, GPC3, SLIT2, MYH10, E2F7, E2F8, TCF7L2, MCAM, FN1, FZD8, VEGFC, PARVA, SMAD6, BMP7, GATAD2A, COL1A1, COL3A1, MEIS1, VANGL2, COL1A2, COL5A1, ASB4, DHCR7, RAMP1","801","641","17911","2.162822992","1.38E-04","1.56E-06","1.44E-06","Yes"
"59","GOTERM_BP_FAT","GO:0001944~vasculature development","63","6.52173913","6.41E-08","SEMA5A, COL18A1, BTG1, TCF21, BRCA1, HIF3A, HMGB1, ANTXR1, GLI3, ROBO1, GJA5, HEY2, PITX2, TEAD2, SOX4, ADAMTS6, VAV3, UNC5B, VASH2, MMP14, LOX, NOV, ALDH1A2, HAND1, RHOJ, ANGPTL4, ZFPM2, LAMA4, GATA6, NRXN3, PRCP, PTN, PRICKLE1, THBS1, THBS4, RTN4, APOLD1, ZFP36L1, GJC1, TBX20, GPC3, SLIT2, MYH10, E2F7, E2F8, TCF7L2, MCAM, FN1, FZD8, VEGFC, PARVA, SMAD6, BMP7, GATAD2A, COL1A1, COL3A1, MEIS1, VANGL2, COL1A2, COL5A1, ASB4, DHCR7, RAMP1","801","677","17911","2.080842448","4.25E-04","4.21E-06","3.90E-06","Yes"
"60","GOTERM_BP_FAT","GO:0048646~anatomical structure formation involved in morphogenesis","98","10.14492754","9.11E-08","SEMA5A, COL12A1, CELSR1, FNBP1L, D7ERTD443E, SALL1, GJA5, CFL1, DZIP1L, SOX9, PITX2, SOX4, CDON, UNC5B, ACTN1, VASH2, WDR72, SOX11, SFRP1, CD109, ROR2, KIF20B, ZFPM2, PHLDB2, FBN2, GATA6, RTN4, STK3, BCL2L11, MYH10, STIL, FZD2, MCAM, FN1, FZD8, PARVA, BMP7, COL1A1, SDK1, VANGL2, COL5A1, COL5A2, SDK2, COL18A1, BMP10, EDA, BTG1, CEP164, SLC40A1, TCF21, BRCA1, HIF3A, HMGB1, GLI3, GLI2, HS2ST1, ROBO1, SIX2, HEY2, BBS9, BBS7, TEAD2, KDM6B, VAV3, APAF1, TET1, DYNLL1, MMP14, NOV, HAND1, ITGA8, EXOC4, TRIM59, ANGPTL4, CASQ1, IFT46, COL11A1, NRXN3, PRCP, PTN, PRICKLE1, THBS1, THBS4, APOLD1, TBX20, SLIT2, E2F7, E2F8, VEGFC, LAMB1, TBX18, GATAD2A, MEIS1, KIF26B, MFAP2, ATXN10, SSBP3, RAMP1","801","1263","17911","1.735042203","6.04E-04","5.81E-06","5.39E-06","No"
